"gameorder","game_id","lg_id","X_iscopy","year_id","date_game","seasongame","is_playoffs","team_id","fran_id","pts","elo_i","elo_n","win_equiv","opp_id","opp_fran","opp_pts","opp_elo_i","opp_elo_n","game_location","game_result","forecast"
1081,21501081,"NBA",0,2016,"2016-03-25",72,0,"LAL",NA,105,1364.18321011916,1358.72738753548,NA,"DEN",NA,116,1567.45578668925,1574.68957167092,"H","L",0.355606509990525
1082,21501082,"NBA",0,2016,"2016-03-26",72,0,"BKN",NA,120,1434.92538835359,1449.96097380648,NA,"IND",NA,110,1648.89776337451,1641.26595580828,"H","W",0.341621244837962
1082,21501082,"NBA",1,2016,"2016-03-26",72,0,"IND",NA,110,1648.89776337451,1641.26595580828,NA,"BKN",NA,120,1434.92538835359,1449.96097380648,"A","L",0.658378755162038
1083,21501083,"NBA",1,2016,"2016-03-26",72,0,"CHI",NA,89,1578.71119329479,1564.92818416278,NA,"ORL",NA,111,1488.07571953456,1504.98736669304,"A","L",0.486526625972802
1083,21501083,"NBA",0,2016,"2016-03-26",73,0,"ORL",NA,111,1488.07571953456,1504.98736669304,NA,"CHI",NA,89,1578.71119329479,1564.92818416278,"H","W",0.513473374027198
1084,21501084,"NBA",0,2016,"2016-03-26",72,0,"NOP",NA,91,1557.82015873977,1545.2639393854,NA,"TOR",NA,115,1738.82327090404,1752.30696073219,"H","L",0.385494395112212
1084,21501084,"NBA",1,2016,"2016-03-26",72,0,"TOR",NA,115,1738.82327090404,1752.30696073219,NA,"NOP",NA,91,1557.82015873977,1545.2639393854,"A","W",0.614505604887788
1085,21501085,"NBA",1,2016,"2016-03-26",74,0,"ATL",NA,112,1733.56082834582,1747.93905131768,NA,"DET",NA,95,1628.54296335656,1617.64687955683,"A","W",0.507220786152325
1085,21501085,"NBA",0,2016,"2016-03-26",74,0,"DET",NA,95,1628.54296335656,1617.64687955683,NA,"ATL",NA,112,1733.56082834582,1747.93905131768,"H","L",0.492779213847675
1086,21501086,"NBA",1,2016,"2016-03-26",73,0,"CLE",NA,107,1794.41640121407,1800.11905405118,NA,"NYK",NA,93,1507.95189005987,1502.51469568086,"A","W",0.745238409132926
1086,21501086,"NBA",0,2016,"2016-03-26",74,0,"NYK",NA,93,1507.95189005987,1502.51469568086,NA,"CLE",NA,107,1794.41640121407,1800.11905405118,"H","L",0.254761590867074
1087,21501087,"NBA",1,2016,"2016-03-26",73,0,"UTA",NA,93,1660.01182805669,1667.26851371669,NA,"MIN",NA,84,1485.85410705563,1481.16051910916,"A","W",0.605129866928699
1087,21501087,"NBA",0,2016,"2016-03-26",73,0,"MIN",NA,84,1485.85410705563,1481.16051910916,NA,"UTA",NA,93,1660.01182805669,1667.26851371669,"H","L",0.394870133071301
1088,21501088,"NBA",0,2016,"2016-03-26",73,0,"OKC",NA,111,1801.97529737544,1817.03617788553,NA,"SAS",NA,92,1888.98795228496,1877.06913777907,"H","W",0.518681591499468
1088,21501088,"NBA",1,2016,"2016-03-26",73,0,"SAS",NA,92,1888.98795228496,1877.06913777907,NA,"OKC",NA,111,1801.97529737544,1817.03617788553,"A","L",0.481318408500532
1089,21501089,"NBA",1,2016,"2016-03-26",73,0,"CHA",NA,115,1657.74110314696,1674.90254676887,NA,"MIL",NA,91,1536.02328926301,1521.49110674018,"A","W",0.531213802610541
1089,21501089,"NBA",0,2016,"2016-03-26",74,0,"MIL",NA,91,1536.02328926301,1521.49110674018,NA,"CHA",NA,115,1657.74110314696,1674.90254676887,"H","L",0.468786197389459
1090,21501090,"NBA",1,2016,"2016-03-26",73,0,"BOS",NA,102,1711.38911260468,1713.69847424652,NA,"PHX",NA,99,1410.83956844948,1410.83956844948,"A","W",0.760323877903876
1090,21501090,"NBA",0,2016,"2016-03-26",73,0,"PHX",NA,99,1410.83956844948,1410.83956844948,NA,"BOS",NA,102,1711.38911260468,1713.69847424652,"H","L",0.239676122096124
1091,21501091,"NBA",1,2016,"2016-03-26",73,0,"PHI",NA,105,1262.37304704645,1262.37304704645,NA,"POR",NA,108,1669.70557081294,1670.11239896394,"A","L",0.0511523037759388
1091,21501091,"NBA",0,2016,"2016-03-26",74,0,"POR",NA,108,1669.70557081294,1670.11239896394,NA,"PHI",NA,105,1262.37304704645,1262.37304704645,"H","W",0.948847696224061
1092,21501092,"NBA",1,2016,"2016-03-27",74,0,"DEN",NA,90,1574.68957167092,1570.32377783748,NA,"LAC",NA,105,1742.62975437126,1746.53653939413,"A","L",0.17618844494956
1092,21501092,"NBA",0,2016,"2016-03-27",72,0,"LAC",NA,105,1742.62975437126,1746.53653939413,NA,"DEN",NA,90,1574.68957167092,1570.32377783748,"H","W",0.82381155505044
1093,21501093,"NBA",0,2016,"2016-03-27",73,0,"IND",NA,104,1641.26595580828,1645.24336760199,NA,"HOU",NA,101,1656.17608594799,1656.17608594799,"H","W",0.620063242295433
1093,21501093,"NBA",1,2016,"2016-03-27",74,0,"HOU",NA,101,1656.17608594799,1656.17608594799,NA,"IND",NA,104,1641.26595580828,1645.24336760199,"A","L",0.379936757704567
1094,21501094,"NBA",0,2016,"2016-03-27",73,0,"GSW",NA,117,1910.87954218098,1911.072728991,NA,"PHI",NA,105,1262.37304704645,1261.86143740176,"H","W",0.986728155555229
1094,21501094,"NBA",1,2016,"2016-03-27",74,0,"PHI",NA,105,1262.37304704645,1261.86143740176,NA,"GSW",NA,117,1910.87954218098,1911.072728991,"A","L",0.0132718444447707
1095,21501095,"NBA",1,2016,"2016-03-27",73,0,"DAL",NA,111,1617.02797366326,1603.35603478347,NA,"SAC",NA,133,1530.13145935669,1546.80675975912,"A","L",0.481151504156542
1095,21501095,"NBA",0,2016,"2016-03-27",73,0,"SAC",NA,133,1530.13145935669,1546.80675975912,NA,"DAL",NA,111,1617.02797366326,1603.35603478347,"H","W",0.518848495843458
1096,21501096,"NBA",1,2016,"2016-03-27",73,0,"WAS",NA,101,1630.50257534319,1636.34437344717,NA,"LAL",NA,88,1358.72738753548,1353.43840459133,"A","W",0.72885428667082
1096,21501096,"NBA",0,2016,"2016-03-27",73,0,"LAL",NA,88,1358.72738753548,1353.43840459133,NA,"WAS",NA,101,1630.50257534319,1636.34437344717,"H","L",0.27114571332918
1097,21501097,"NBA",1,2016,"2016-03-28",73,0,"BKN",NA,99,1449.96097380648,1447.50660395995,NA,"MIA",NA,110,1683.52044478571,1685.74293754612,"A","L",0.12784788834136
1097,21501097,"NBA",0,2016,"2016-03-28",73,0,"MIA",NA,110,1683.52044478571,1685.74293754612,NA,"BKN",NA,99,1449.96097380648,1447.50660395995,"H","W",0.872152111658639
1098,21501098,"NBA",0,2016,"2016-03-28",73,0,"TOR",NA,100,1752.30696073219,1739.18482465811,NA,"OKC",NA,119,1817.03617788553,1834.94891091458,"H","L",0.550585082819513
1098,21501098,"NBA",1,2016,"2016-03-28",74,0,"OKC",NA,119,1817.03617788553,1834.94891091458,NA,"TOR",NA,100,1752.30696073219,1739.18482465811,"A","W",0.449414917180487
1099,21501099,"NBA",1,2016,"2016-03-28",75,0,"ATL",NA,102,1747.93905131768,1751.40760020484,NA,"CHI",NA,100,1564.92818416278,1563.83488580787,"A","W",0.617239810258218
1099,21501099,"NBA",0,2016,"2016-03-28",73,0,"CHI",NA,100,1564.92818416278,1563.83488580787,NA,"ATL",NA,102,1747.93905131768,1751.40760020484,"H","L",0.382760189741783
1100,21501100,"NBA",0,2016,"2016-03-28",74,0,"MEM",NA,87,1616.45178079882,1610.53388239755,NA,"SAS",NA,101,1877.06913777907,1883.54330215877,"H","L",0.284024015366635
1100,21501100,"NBA",1,2016,"2016-03-28",74,0,"SAS",NA,101,1877.06913777907,1883.54330215877,NA,"MEM",NA,87,1616.45178079882,1610.53388239755,"A","W",0.715975984633365
1101,21501101,"NBA",1,2016,"2016-03-28",74,0,"PHX",NA,116,1410.83956844948,1409.37315101027,NA,"MIN",NA,121,1481.16051910916,1484.53971828659,"A","L",0.272803255799574
1101,21501101,"NBA",0,2016,"2016-03-28",74,0,"MIN",NA,121,1481.16051910916,1484.53971828659,NA,"PHX",NA,116,1410.83956844948,1409.37315101027,"H","W",0.727196744200426
1102,21501102,"NBA",0,2016,"2016-03-28",73,0,"NOP",NA,99,1545.2639393854,1550.24112549559,NA,"NYK",NA,91,1502.51469568086,1499.18294357022,"H","W",0.694603596443833
1102,21501102,"NBA",1,2016,"2016-03-28",75,0,"NYK",NA,91,1502.51469568086,1499.18294357022,NA,"NOP",NA,99,1545.2639393854,1550.24112549559,"A","L",0.305396403556167
1103,21501103,"NBA",0,2016,"2016-03-28",75,0,"DEN",NA,88,1570.32377783748,1564.00713543636,NA,"DAL",NA,97,1603.35603478347,1615.59906268182,"H","L",0.595198301784432
1103,21501103,"NBA",1,2016,"2016-03-28",74,0,"DAL",NA,97,1603.35603478347,1615.59906268182,NA,"DEN",NA,88,1570.32377783748,1564.00713543636,"A","W",0.404801698215567
1104,21501104,"NBA",0,2016,"2016-03-28",74,0,"UTA",NA,123,1667.26851371669,1671.20301644023,NA,"LAL",NA,75,1353.43840459133,1346.35538938286,"H","W",0.915459669121986
1104,21501104,"NBA",1,2016,"2016-03-28",74,0,"LAL",NA,75,1353.43840459133,1346.35538938286,NA,"UTA",NA,123,1667.26851371669,1671.20301644023,"A","L",0.0845403308780143
1105,21501105,"NBA",0,2016,"2016-03-28",75,0,"POR",NA,105,1670.11239896394,1674.38965407153,NA,"SAC",NA,93,1546.80675975912,1542.72790887617,"H","W",0.783376158959031
1105,21501105,"NBA",1,2016,"2016-03-28",74,0,"SAC",NA,93,1546.80675975912,1542.72790887617,NA,"POR",NA,105,1670.11239896394,1674.38965407153,"A","L",0.216623841040969
1106,21501106,"NBA",1,2016,"2016-03-28",74,0,"BOS",NA,90,1713.69847424652,1702.87262980857,NA,"LAC",NA,114,1746.53653939413,1757.23009572408,"A","L",0.317631620770612
1106,21501106,"NBA",0,2016,"2016-03-28",73,0,"LAC",NA,114,1746.53653939413,1757.23009572408,NA,"BOS",NA,90,1713.69847424652,1702.87262980857,"H","W",0.682368379229388
1107,21501107,"NBA",1,2016,"2016-03-29",74,0,"CHI",NA,98,1563.83488580787,1572.19636208379,NA,"IND",NA,96,1645.24336760199,1643.52088400516,"A","W",0.260326710923743
1107,21501107,"NBA",0,2016,"2016-03-29",74,0,"IND",NA,96,1645.24336760199,1643.52088400516,NA,"CHI",NA,98,1563.83488580787,1572.19636208379,"H","L",0.739673289076257
1108,21501108,"NBA",0,2016,"2016-03-29",74,0,"ORL",NA,139,1504.98736669304,1517.23219223875,NA,"BKN",NA,105,1447.50660395995,1433.8137507429,"H","W",0.712290007845129
1108,21501108,"NBA",1,2016,"2016-03-29",74,0,"BKN",NA,105,1447.50660395995,1433.8137507429,NA,"ORL",NA,139,1504.98736669304,1517.23219223875,"A","L",0.287709992154871
1109,21501109,"NBA",0,2016,"2016-03-29",75,0,"PHI",NA,85,1261.86143740176,1258.1836485867,NA,"CHA",NA,100,1674.90254676887,1677.95191541777,"H","L",0.141606628250808
1109,21501109,"NBA",1,2016,"2016-03-29",74,0,"CHA",NA,100,1674.90254676887,1677.95191541777,NA,"PHI",NA,85,1261.86143740176,1258.1836485867,"A","W",0.858393371749192
1110,21501110,"NBA",0,2016,"2016-03-29",75,0,"DET",NA,88,1617.64687955683,1628.95681788774,NA,"OKC",NA,82,1834.94891091458,1831.05834394165,"H","W",0.337323445224663
1110,21501110,"NBA",1,2016,"2016-03-29",75,0,"OKC",NA,82,1834.94891091458,1831.05834394165,NA,"DET",NA,88,1617.64687955683,1628.95681788774,"A","L",0.662676554775337
1111,21501111,"NBA",0,2016,"2016-03-29",74,0,"CLE",NA,100,1800.11905405118,1795.80505501379,NA,"HOU",NA,106,1656.17608594799,1671.60333409238,"H","L",0.802857212499467
1111,21501111,"NBA",1,2016,"2016-03-29",75,0,"HOU",NA,106,1656.17608594799,1671.60333409238,NA,"CLE",NA,100,1800.11905405118,1795.80505501379,"A","W",0.197142787500533
1112,21501112,"NBA",0,2016,"2016-03-29",74,0,"GSW",NA,102,1911.072728991,1912.52103323942,NA,"WAS",NA,94,1636.34437344717,1634.913637263,"H","W",0.896331295527064
1112,21501112,"NBA",1,2016,"2016-03-29",74,0,"WAS",NA,94,1636.34437344717,1634.913637263,NA,"GSW",NA,102,1911.072728991,1912.52103323942,"A","L",0.103668704472936
1113,21501113,"NBA",1,2016,"2016-03-30",76,0,"ATL",NA,97,1751.40760020484,1747.49650284046,NA,"TOR",NA,105,1739.18482465811,1745.56955201001,"A","L",0.37629917024947
1113,21501113,"NBA",0,2016,"2016-03-30",74,0,"TOR",NA,105,1739.18482465811,1745.56955201001,NA,"ATL",NA,97,1751.40760020484,1747.49650284046,"H","W",0.62370082975053
1114,21501114,"NBA",1,2016,"2016-03-30",76,0,"DEN",NA,109,1564.00713543636,1574.02545232318,NA,"MEM",NA,105,1610.53388239755,1608.86498788952,"A","W",0.300803254506806
1114,21501114,"NBA",0,2016,"2016-03-30",75,0,"MEM",NA,105,1610.53388239755,1608.86498788952,NA,"DEN",NA,109,1564.00713543636,1574.02545232318,"H","L",0.699196745493194
1115,21501115,"NBA",0,2016,"2016-03-30",75,0,"MIL",NA,105,1521.49110674018,1525.77916555706,NA,"PHX",NA,94,1409.37315101027,1405.51246300109,"H","W",0.772248120082738
1115,21501115,"NBA",1,2016,"2016-03-30",75,0,"PHX",NA,94,1409.37315101027,1405.51246300109,NA,"MIL",NA,105,1521.49110674018,1525.77916555706,"A","L",0.227751879917262
1116,21501116,"NBA",1,2016,"2016-03-30",74,0,"LAC",NA,99,1757.23009572408,1765.00481242664,NA,"MIN",NA,79,1484.53971828659,1476.47793171466,"A","W",0.72989417317635
1116,21501116,"NBA",0,2016,"2016-03-30",75,0,"MIN",NA,79,1484.53971828659,1476.47793171466,NA,"LAC",NA,99,1757.23009572408,1765.00481242664,"H","L",0.27010582682365
1117,21501117,"NBA",1,2016,"2016-03-30",76,0,"NYK",NA,89,1499.18294357022,1498.46237786021,NA,"DAL",NA,91,1615.59906268182,1617.43957232238,"A","L",0.223429530894327
1117,21501117,"NBA",0,2016,"2016-03-30",75,0,"DAL",NA,91,1615.59906268182,1617.43957232238,NA,"NYK",NA,89,1499.18294357022,1498.46237786021,"H","W",0.776570469105673
1118,21501118,"NBA",1,2016,"2016-03-30",74,0,"NOP",NA,92,1550.24112549559,1549.11318068883,NA,"SAS",NA,100,1883.54330215877,1884.57161511274,"A","L",0.0762595956830483
1118,21501118,"NBA",0,2016,"2016-03-30",75,0,"SAS",NA,100,1883.54330215877,1884.57161511274,NA,"NOP",NA,92,1550.24112549559,1549.11318068883,"H","W",0.923740404316952
1119,21501119,"NBA",1,2016,"2016-03-30",75,0,"GSW",NA,103,1912.52103323942,1917.16403088002,NA,"UTA",NA,96,1671.20301644023,1668.40361053072,"A","W",0.692853106830294
1119,21501119,"NBA",0,2016,"2016-03-30",75,0,"UTA",NA,96,1671.20301644023,1668.40361053072,NA,"GSW",NA,103,1912.52103323942,1917.16403088002,"H","L",0.307146893169706
1120,21501120,"NBA",1,2016,"2016-03-30",75,0,"WAS",NA,111,1634.913637263,1629.41436098459,NA,"SAC",NA,120,1542.72790887617,1552.18373662882,"A","L",0.488756255017234
1120,21501120,"NBA",0,2016,"2016-03-30",75,0,"SAC",NA,120,1542.72790887617,1552.18373662882,NA,"WAS",NA,111,1634.913637263,1629.41436098459,"H","W",0.511243744982766
1121,21501121,"NBA",1,2016,"2016-03-30",74,0,"MIA",NA,100,1685.74293754612,1683.95546076167,NA,"LAL",NA,102,1346.35538938286,1355.90178629538,"A","L",0.798673699619255
1121,21501121,"NBA",0,2016,"2016-03-30",75,0,"LAL",NA,102,1346.35538938286,1355.90178629538,NA,"MIA",NA,100,1685.74293754612,1683.95546076167,"H","W",0.201326300380745
1122,21501122,"NBA",0,2016,"2016-03-31",75,0,"CLE",NA,107,1795.80505501379,1797.3696517232,NA,"BKN",NA,87,1433.8137507429,1431.14474305184,"H","W",0.934590180172502
1122,21501122,"NBA",1,2016,"2016-03-31",75,0,"BKN",NA,87,1433.8137507429,1431.14474305184,NA,"CLE",NA,107,1795.80505501379,1797.3696517232,"A","L",0.0654098198274985
1123,21501123,"NBA",1,2016,"2016-03-31",75,0,"ORL",NA,114,1517.23219223875,1548.6849357792,NA,"IND",NA,94,1643.52088400516,1626.39544908764,"A","W",0.213723998639278
1123,21501123,"NBA",0,2016,"2016-03-31",75,0,"IND",NA,94,1643.52088400516,1626.39544908764,NA,"ORL",NA,114,1517.23219223875,1548.6849357792,"H","L",0.786276001360722
1124,21501124,"NBA",1,2016,"2016-03-31",75,0,"CHI",NA,103,1572.19636208379,1582.29534247532,NA,"HOU",NA,100,1671.60333409238,1671.60333409238,"A","W",0.240876741602757
1124,21501124,"NBA",0,2016,"2016-03-31",76,0,"HOU",NA,100,1671.60333409238,1671.60333409238,NA,"CHI",NA,103,1572.19636208379,1582.29534247532,"H","L",0.759123258397243
1125,21501125,"NBA",0,2016,"2016-03-31",75,0,"NOP",NA,101,1549.11318068883,1554.85532340479,NA,"DEN",NA,95,1574.02545232318,1571.33629524636,"H","W",0.606408363486152
1125,21501125,"NBA",1,2016,"2016-03-31",77,0,"DEN",NA,95,1574.02545232318,1571.33629524636,NA,"NOP",NA,101,1549.11318068883,1554.85532340479,"A","L",0.393591636513848
1126,21501126,"NBA",0,2016,"2016-03-31",76,0,"OKC",NA,119,1831.05834394165,1833.42729816011,NA,"LAC",NA,117,1765.00481242664,1764.1508229856,"H","W",0.722296348380931
1126,21501126,"NBA",1,2016,"2016-03-31",75,0,"LAC",NA,117,1765.00481242664,1764.1508229856,NA,"OKC",NA,119,1831.05834394165,1833.42729816011,"A","L",0.277703651619069
1127,21501127,"NBA",1,2016,"2016-03-31",75,0,"BOS",NA,109,1702.87262980857,1699.45566410173,NA,"POR",NA,116,1674.38965407153,1680.73190145558,"A","L",0.398508138312338
1127,21501127,"NBA",0,2016,"2016-03-31",76,0,"POR",NA,116,1674.38965407153,1680.73190145558,NA,"BOS",NA,109,1702.87262980857,1699.45566410173,"H","W",0.601491861687662
1128,21501128,"NBA",1,2016,"2016-04-01",76,0,"PHI",NA,91,1258.1836485867,1257.26900412815,NA,"CHA",NA,100,1677.95191541777,1678.60899897903,"A","L",0.0477873847663746
1128,21501128,"NBA",0,2016,"2016-04-01",75,0,"CHA",NA,100,1677.95191541777,1678.60899897903,NA,"PHI",NA,91,1258.1836485867,1257.26900412815,"H","W",0.952212615233626
1129,21501129,"NBA",0,2016,"2016-04-01",76,0,"DET",NA,89,1628.95681788774,1622.23098880615,NA,"DAL",NA,98,1617.43957232238,1631.44403703335,"H","L",0.655192968284431
1129,21501129,"NBA",1,2016,"2016-04-01",76,0,"DAL",NA,98,1617.43957232238,1631.44403703335,NA,"DET",NA,89,1628.95681788774,1622.23098880615,"A","W",0.344807031715569
1130,21501130,"NBA",1,2016,"2016-04-01",76,0,"BKN",NA,91,1431.14474305184,1425.35327754612,NA,"NYK",NA,105,1498.46237786021,1504.72948811565,"A","L",0.276246410523204
1130,21501130,"NBA",0,2016,"2016-04-01",77,0,"NYK",NA,105,1498.46237786021,1504.72948811565,NA,"BKN",NA,91,1431.14474305184,1425.35327754612,"H","W",0.723753589476796
1131,21501131,"NBA",0,2016,"2016-04-01",77,0,"ATL",NA,108,1747.49650284046,1746.03089730659,NA,"CLE",NA,110,1797.3696517232,1803.12462740312,"H","L",0.571641932316708
1131,21501131,"NBA",1,2016,"2016-04-01",76,0,"CLE",NA,110,1797.3696517232,1803.12462740312,NA,"ATL",NA,108,1747.49650284046,1746.03089730659,"A","W",0.428358067683292
1132,21501132,"NBA",1,2016,"2016-04-01",75,0,"TOR",NA,99,1745.56955201001,1751.06684157724,NA,"MEM",NA,95,1608.86498788952,1607.63590135872,"A","W",0.552626476562459
1132,21501132,"NBA",0,2016,"2016-04-01",76,0,"MEM",NA,95,1608.86498788952,1607.63590135872,NA,"TOR",NA,99,1745.56955201001,1751.06684157724,"H","L",0.447373523437541
1133,21501133,"NBA",1,2016,"2016-04-01",76,0,"ORL",NA,110,1548.6849357792,1548.6849357792,NA,"MIL",NA,113,1525.77916555706,1529.89535201374,"A","L",0.390838245155329
1133,21501133,"NBA",0,2016,"2016-04-01",76,0,"MIL",NA,113,1525.77916555706,1529.89535201374,NA,"ORL",NA,110,1548.6849357792,1548.6849357792,"H","W",0.609161754844671
1134,21501134,"NBA",0,2016,"2016-04-01",76,0,"UTA",NA,98,1668.40361053072,1671.52326727359,NA,"MIN",NA,85,1476.47793171466,1473.03066357214,"H","W",0.842965339203552
1134,21501134,"NBA",1,2016,"2016-04-01",76,0,"MIN",NA,85,1476.47793171466,1473.03066357214,NA,"UTA",NA,98,1668.40361053072,1671.52326727359,"A","L",0.157034660796448
1135,21501135,"NBA",1,2016,"2016-04-01",75,0,"MIA",NA,112,1683.95546076167,1690.80882887863,NA,"SAC",NA,106,1552.18373662882,1549.18947967147,"A","W",0.545596158912046
1135,21501135,"NBA",0,2016,"2016-04-01",76,0,"SAC",NA,106,1552.18373662882,1549.18947967147,NA,"MIA",NA,112,1683.95546076167,1690.80882887863,"H","L",0.454403841087954
1136,21501136,"NBA",0,2016,"2016-04-01",76,0,"GSW",NA,106,1917.16403088002,1917.16403088002,NA,"BOS",NA,109,1699.45566410173,1712.3728428683,"H","L",0.861627816481577
1136,21501136,"NBA",1,2016,"2016-04-01",76,0,"BOS",NA,109,1699.45566410173,1712.3728428683,NA,"GSW",NA,106,1917.16403088002,1917.16403088002,"A","W",0.138372183518423
1137,21501137,"NBA",1,2016,"2016-04-01",76,0,"WAS",NA,106,1629.41436098459,1634.44897100849,NA,"PHX",NA,99,1405.51246300109,1402.56129912517,"A","W",0.671115948108526
1137,21501137,"NBA",0,2016,"2016-04-01",76,0,"PHX",NA,99,1405.51246300109,1402.56129912517,NA,"WAS",NA,106,1629.41436098459,1634.44897100849,"H","L",0.328884051891474
1138,21501138,"NBA",0,2016,"2016-04-02",77,0,"PHI",NA,102,1257.26900412815,1253.5123731718,NA,"IND",NA,115,1626.39544908764,1629.92820491084,"H","L",0.175199480283455
1138,21501138,"NBA",1,2016,"2016-04-02",76,0,"IND",NA,115,1626.39544908764,1629.92820491084,NA,"PHI",NA,102,1257.26900412815,1253.5123731718,"A","W",0.824800519716545
1139,21501139,"NBA",1,2016,"2016-04-02",77,0,"DET",NA,94,1622.23098880615,1630.01182551925,NA,"CHI",NA,90,1582.29534247532,1580.80536839234,"A","W",0.414411419796831
1139,21501139,"NBA",0,2016,"2016-04-02",76,0,"CHI",NA,90,1582.29534247532,1580.80536839234,NA,"DET",NA,94,1622.23098880615,1630.01182551925,"H","L",0.585588580203169
1140,21501140,"NBA",1,2016,"2016-04-02",76,0,"TOR",NA,95,1751.06684157724,1749.01082013057,NA,"SAS",NA,102,1884.57161511274,1887.50383167767,"A","L",0.206826529994549
1140,21501140,"NBA",0,2016,"2016-04-02",76,0,"SAS",NA,102,1884.57161511274,1887.50383167767,NA,"TOR",NA,95,1751.06684157724,1749.01082013057,"H","W",0.79317347000545
1141,21501141,"NBA",0,2016,"2016-04-02",78,0,"DEN",NA,106,1571.33629524636,1564.52313225759,NA,"SAC",NA,115,1549.18947967147,1563.62128915439,"H","L",0.668882163264066
1141,21501141,"NBA",1,2016,"2016-04-02",77,0,"SAC",NA,115,1549.18947967147,1563.62128915439,NA,"DEN",NA,106,1571.33629524636,1564.52313225759,"A","W",0.331117836735934
1142,21501142,"NBA",1,2016,"2016-04-02",76,0,"MIA",NA,93,1690.80882887863,1681.94800797195,NA,"POR",NA,110,1680.73190145558,1690.93665335678,"A","L",0.373404523009678
1142,21501142,"NBA",0,2016,"2016-04-02",77,0,"POR",NA,110,1680.73190145558,1690.93665335678,NA,"MIA",NA,93,1690.80882887863,1681.94800797195,"H","W",0.626595476990322
1143,21501143,"NBA",1,2016,"2016-04-03",76,0,"NOP",NA,106,1554.85532340479,1568.99060696551,NA,"BKN",NA,87,1425.35327754612,1413.86734410196,"A","W",0.542355107554201
1143,21501143,"NBA",0,2016,"2016-04-03",77,0,"BKN",NA,87,1425.35327754612,1413.86734410196,NA,"NOP",NA,106,1554.85532340479,1568.99060696551,"H","L",0.457644892445799
1144,21501144,"NBA",0,2016,"2016-04-03",77,0,"CLE",NA,112,1803.12462740312,1806.68019661686,NA,"CHA",NA,103,1678.60899897903,1675.67266483921,"H","W",0.784555815792863
